Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,ds,y
2004-03-25,21.0,20.985,21.323,20.857,347640000,0.07,2004-03-25,21.0
2004-03-26,21.541,21.001,21.651,21.001,311330000,2.57,2004-03-26,21.541
2004-03-29,21.531,21.544,21.817,21.435,258380000,-0.05,2004-03-29,21.531
2004-03-30,22.043,21.531,22.045,21.531,290920000,2.38,2004-03-30,22.043
2004-03-31,22.142,22.042,22.256,21.873,389680000,0.45,2004-03-31,22.142
2004-04-01,22.647,22.142,22.769,22.142,399160000,2.28,2004-04-01,22.647
2004-04-02,22.949,22.65,23.034,22.629,437230000,1.33,2004-04-02,22.949
2004-04-05,23.146,22.949,23.26,22.773,316280000,0.86,2004-04-05,23.146
2004-04-06,23.072,23.146,23.179,22.859,272070000,-0.32,2004-04-06,23.072
2004-04-07,22.443,23.061,23.061,22.443,253280000,-2.72,2004-04-07,22.443
2004-04-08,22.725,22.451,22.74,22.307,254450000,1.25,2004-04-08,22.725
2004-04-12,22.78,22.725,22.97,22.496,252920000,0.24,2004-04-12,22.78
2004-04-13,22.62,22.777,22.995,22.555,236240000,-0.7,2004-04-13,22.62
2004-04-14,22.312,22.618,22.618,22.165,361930000,-1.36,2004-04-14,22.312
2004-04-15,21.739,22.312,22.312,21.483,391690000,-2.57,2004-04-15,21.739
2004-04-16,21.769,21.727,21.938,21.592,250130000,0.14,2004-04-16,21.769
2004-04-19,21.627,21.773,21.864,21.417,400150000,-0.65,2004-04-19,21.627
2004-04-20,21.078,21.627,21.665,21.068,303930000,-2.54,2004-04-20,21.078
2004-04-22,21.142,21.078,21.182,20.732,331420000,0.3,2004-04-22,21.142
2004-04-23,21.59,21.142,21.625,21.142,340500000,2.12,2004-04-23,21.59
2004-04-26,21.324,21.588,21.778,21.286,209960000,-1.24,2004-04-26,21.324
2004-04-27,21.317,21.324,21.715,21.254,269590000,-0.03,2004-04-27,21.317
2004-04-28,20.474,21.317,21.374,20.474,441510000,-3.95,2004-04-28,20.474
2004-04-29,19.865,20.481,20.756,19.676,376620000,-2.97,2004-04-29,19.865
2004-04-30,19.607,19.871,20.172,19.508,410790000,-1.3,2004-04-30,19.607
2004-05-03,19.709,19.622,19.777,19.086,307250000,0.52,2004-05-03,19.709
2004-05-04,19.988,19.709,20.195,19.709,295160000,1.42,2004-05-04,19.988
2004-05-05,20.026,20.013,20.342,19.835,213820000,0.19,2004-05-05,20.026
2004-05-06,19.19,20.019,20.019,19.189,278400000,-4.17,2004-05-06,19.19
2004-05-07,18.62,19.184,19.184,18.573,319450000,-2.97,2004-05-07,18.62
2004-05-10,17.604,18.616,18.616,17.601,378540000,-5.46,2004-05-10,17.604
2004-05-11,18.537,17.607,18.583,17.607,542180000,5.3,2004-05-11,18.537
2004-05-12,18.326,18.543,18.745,17.885,336440000,-1.14,2004-05-12,18.326
2004-05-13,18.402,18.326,18.619,17.902,310060000,0.42,2004-05-13,18.402
2004-05-14,18.611,18.421,18.952,18.421,332080000,1.14,2004-05-14,18.611
2004-05-17,18.122,18.609,18.609,17.973,258220000,-2.63,2004-05-17,18.122
2004-05-18,18.556,18.125,18.61,18.125,276890000,2.39,2004-05-18,18.556
2004-05-19,18.688,18.602,19.12,18.602,351010000,0.71,2004-05-19,18.688
2004-05-20,18.24,18.688,18.688,18.229,302290000,-2.4,2004-05-20,18.24
2004-05-21,18.285,18.239,18.387,18.041,227910000,0.25,2004-05-21,18.285
2004-05-24,18.669,18.288,18.67,18.288,391880000,2.1,2004-05-24,18.669
2004-05-25,18.86,18.675,18.869,18.59,251910000,1.02,2004-05-25,18.86
2004-05-26,19.069,18.86,19.079,18.737,258490000,1.11,2004-05-26,19.069
2004-05-27,19.734,19.069,19.763,19.061,306620000,3.49,2004-05-27,19.734
2004-05-28,19.667,19.734,19.991,19.58,274280000,-0.34,2004-05-28,19.667
2004-05-31,19.545,19.672,19.769,19.421,914600000,-0.62,2004-05-31,19.545
2004-06-01,19.546,19.545,19.613,19.177,319750000,0.01,2004-06-01,19.546
2004-06-02,19.717,19.553,19.923,19.553,249790000,0.87,2004-06-02,19.717
2004-06-03,19.4,19.723,19.776,19.332,189650000,-1.61,2004-06-03,19.4
2004-06-04,19.819,19.404,19.902,19.404,176910000,2.16,2004-06-04,19.819
2004-06-07,20.447,19.826,20.487,19.826,329800000,3.17,2004-06-07,20.447
2004-06-08,20.284,20.447,20.529,20.159,231850000,-0.8,2004-06-08,20.284
2004-06-09,19.865,20.269,20.298,19.797,194760000,-2.07,2004-06-09,19.865
2004-06-11,19.834,19.865,19.979,19.789,658880000,-0.15,2004-06-11,19.834
2004-06-14,19.488,19.833,19.833,19.371,187830000,-1.75,2004-06-14,19.488
2004-06-15,20.047,19.496,20.047,19.496,252380000,2.87,2004-06-15,20.047
2004-06-16,20.46,20.05,20.514,20.006,519760000,2.06,2004-06-16,20.46
2004-06-17,20.335,20.46,20.697,20.203,247650000,-0.61,2004-06-17,20.335
2004-06-18,20.333,20.33,20.455,20.076,130979999,-0.01,2004-06-18,20.333
2004-06-21,20.293,20.336,20.654,20.274,243380000,-0.2,2004-06-21,20.293
2004-06-22,20.199,20.293,20.36,20.07,139480000,-0.46,2004-06-22,20.199
2004-06-23,20.836,20.199,20.836,20.199,293960000,3.15,2004-06-23,20.836
2004-06-24,20.708,20.837,21.068,20.681,203370000,-0.61,2004-06-24,20.708
2004-06-25,20.75,20.708,20.94,20.669,128169999,0.2,2004-06-25,20.75
2004-06-28,20.351,20.75,20.892,20.351,181790000,-1.92,2004-06-28,20.351
2004-06-29,20.801,20.352,20.833,20.352,201580000,2.21,2004-06-29,20.801
2004-06-30,21.149,20.809,21.183,20.733,261079999,1.67,2004-06-30,21.149
2004-07-01,21.349,21.152,21.394,21.094,336960000,0.94,2004-07-01,21.349
2004-07-02,21.568,21.349,21.747,21.349,296500000,1.03,2004-07-02,21.568
2004-07-05,21.67,21.565,21.775,21.429,122150000,0.47,2004-07-05,21.67
2004-07-06,21.188,21.669,21.669,21.124,211350000,-2.23,2004-07-06,21.188
2004-07-07,21.171,21.19,21.364,21.118,197800000,-0.08,2004-07-07,21.171
2004-07-08,20.887,21.167,21.167,20.821,196170000,-1.34,2004-07-08,20.887
2004-07-12,21.532,20.885,21.561,20.885,260490000,3.09,2004-07-12,21.532
2004-07-13,21.677,21.533,21.759,21.456,224310000,0.67,2004-07-13,21.677
2004-07-14,21.673,21.676,22.09,21.373,342600000,-0.02,2004-07-14,21.673
2004-07-15,22.065,21.679,22.198,21.679,273790000,1.81,2004-07-15,22.065
2004-07-16,22.447,22.064,22.676,22.064,340820000,1.73,2004-07-16,22.447
2004-07-19,22.102,22.445,22.518,22.045,195160000,-1.54,2004-07-19,22.102
2004-07-20,22.361,22.115,22.426,22.046,220710000,1.17,2004-07-20,22.361
2004-07-21,21.81,22.362,22.516,21.776,287500000,-2.46,2004-07-21,21.81
2004-07-22,21.73,21.821,21.938,21.49,247830000,-0.37,2004-07-22,21.73
2004-07-23,21.591,21.729,22.1,21.559,318000000,-0.64,2004-07-23,21.591
2004-07-26,21.318,21.635,21.93,21.056,227130000,-1.27,2004-07-26,21.318
2004-07-27,21.737,21.325,21.813,21.236,282560000,1.97,2004-07-27,21.737
2004-07-28,22.168,21.74,22.213,21.613,285650000,1.98,2004-07-28,22.168
2004-07-29,22.228,22.169,22.366,22.019,220540000,0.27,2004-07-29,22.228
2004-07-30,22.337,22.224,22.534,22.111,204810000,0.49,2004-07-30,22.337
2004-08-02,22.448,22.342,22.493,21.929,170380000,0.5,2004-08-02,22.448
2004-08-03,22.373,22.453,22.6,22.34,251700000,-0.33,2004-08-03,22.373
2004-08-04,22.178,22.37,22.523,22.159,296920000,-0.87,2004-08-04,22.178
2004-08-05,21.33,22.174,22.244,21.178,317620000,-3.82,2004-08-05,21.33
2004-08-06,21.653,21.341,21.702,21.194,198200000,1.51,2004-08-06,21.653
2004-08-09,21.261,21.653,21.745,21.243,194720000,-1.81,2004-08-09,21.261
2004-08-10,21.737,21.261,21.737,21.261,212280000,2.24,2004-08-10,21.737
2004-08-11,21.57,21.736,21.736,21.411,228800000,-0.77,2004-08-11,21.57
2004-08-12,21.57,21.574,21.723,21.484,216230000,0.0,2004-08-12,21.57
2004-08-13,21.401,21.57,21.706,21.307,176450000,-0.78,2004-08-13,21.401
2004-08-16,21.764,21.404,21.829,21.361,198250000,1.69,2004-08-16,21.764
2004-08-17,22.061,21.767,22.159,21.767,208710000,1.36,2004-08-17,22.061
2004-08-18,22.779,22.059,22.779,21.898,464330000,3.26,2004-08-18,22.779
2004-08-19,22.935,22.779,23.285,22.772,273320000,0.69,2004-08-19,22.935
2004-08-20,23.196,22.935,23.381,22.919,330760000,1.14,2004-08-20,23.196
2004-08-23,22.852,23.205,23.241,22.773,204400000,-1.48,2004-08-23,22.852
2004-08-24,22.87,22.863,23.111,22.743,275960000,0.08,2004-08-24,22.87
2004-08-25,23.058,22.87,23.166,22.745,348360000,0.82,2004-08-25,23.058
2004-08-26,22.582,23.047,23.047,22.479,224010000,-2.07,2004-08-26,22.582
2004-08-27,22.597,22.583,22.801,22.504,172120000,0.07,2004-08-27,22.597
2004-08-30,22.869,22.6,22.869,22.316,179010000,1.21,2004-08-30,22.869
2004-08-31,22.803,22.886,23.071,22.685,267850000,-0.29,2004-08-31,22.803
2004-09-01,22.513,22.803,22.971,22.363,221560000,-1.27,2004-09-01,22.513
2004-09-02,22.688,22.516,22.768,22.267,208560000,0.78,2004-09-02,22.688
2004-09-03,22.415,22.688,22.769,22.378,160110000,-1.2,2004-09-03,22.415
2004-09-06,22.502,22.416,22.537,22.416,344360000,0.39,2004-09-06,22.502
2004-09-08,22.534,22.508,22.977,22.508,261769999,0.15,2004-09-08,22.534
2004-09-09,22.286,22.536,22.622,22.071,219080000,-1.1,2004-09-09,22.286
2004-09-10,21.968,22.276,22.299,21.846,301170000,-1.43,2004-09-10,21.968
2004-09-13,21.809,21.97,22.226,21.739,207830000,-0.72,2004-09-13,21.809
2004-09-14,22.309,21.81,22.348,21.741,278640000,2.29,2004-09-14,22.309
2004-09-15,22.344,22.31,22.577,22.213,161210000,0.15,2004-09-15,22.344
2004-09-16,22.876,22.346,22.897,22.346,309400000,2.38,2004-09-16,22.876
2004-09-17,23.074,22.876,23.19,22.876,257550000,0.86,2004-09-17,23.074
2004-09-20,23.078,23.079,23.485,23.078,260560000,0.02,2004-09-20,23.078
2004-09-21,23.106,23.078,23.268,22.916,232210000,0.12,2004-09-21,23.106
2004-09-22,22.749,23.106,23.207,22.697,187610000,-1.54,2004-09-22,22.749
2004-09-23,22.944,22.749,23.006,22.749,268950000,0.86,2004-09-23,22.944
2004-09-24,22.972,22.944,23.11,22.892,174890000,0.12,2004-09-24,22.972
2004-09-27,22.834,22.981,22.981,22.733,194850000,-0.6,2004-09-27,22.834
2004-09-28,23.231,22.834,23.275,22.593,259000000,1.74,2004-09-28,23.231
2004-09-29,23.208,23.23,23.287,23.069,207210000,-0.1,2004-09-29,23.208
2004-09-30,23.245,23.21,23.423,23.183,231340000,0.16,2004-09-30,23.245
2004-10-01,23.777,23.246,23.777,23.246,207450000,2.29,2004-10-01,23.777
2004-10-04,24.15,23.784,24.173,23.784,239090000,1.57,2004-10-04,24.15
2004-10-05,24.205,24.15,24.362,23.946,231590000,0.23,2004-10-05,24.205
2004-10-06,24.027,24.205,24.205,23.899,219930000,-0.74,2004-10-06,24.027
2004-10-07,24.104,24.014,24.141,23.814,188440000,0.32,2004-10-07,24.104
2004-10-08,23.927,24.12,24.346,23.914,287430000,-0.74,2004-10-08,23.927
2004-10-11,23.954,23.928,24.091,23.921,211720000,0.11,2004-10-11,23.954
2004-10-13,23.289,23.953,24.066,23.068,373500000,-2.77,2004-10-13,23.289
2004-10-14,22.959,23.287,23.287,22.865,163420000,-1.42,2004-10-14,22.959
2004-10-15,23.368,22.961,23.422,22.961,148920000,1.78,2004-10-15,23.368
2004-10-18,23.411,23.368,23.448,23.021,174220000,0.18,2004-10-18,23.411
2004-10-19,22.893,23.411,23.621,22.887,237320000,-2.21,2004-10-19,22.893
2004-10-20,22.873,22.893,22.929,22.565,212830000,-0.09,2004-10-20,22.873
2004-10-21,23.059,22.873,23.116,22.779,173270000,0.81,2004-10-21,23.059
2004-10-22,22.735,23.061,23.326,22.692,248420000,-1.4,2004-10-22,22.735
2004-10-25,22.603,22.735,22.735,22.39,190300000,-0.58,2004-10-25,22.603
2004-10-26,22.849,22.603,22.849,22.557,174980000,1.09,2004-10-26,22.849
2004-10-27,23.171,22.861,23.228,22.783,199190000,1.41,2004-10-27,23.171
2004-10-28,22.929,23.171,23.171,22.826,126480000,-1.05,2004-10-28,22.929
2004-10-29,23.052,22.945,23.089,22.877,151630000,0.54,2004-10-29,23.052
2004-11-01,23.273,23.05,23.309,22.941,857030000,0.96,2004-11-01,23.273
2004-11-03,23.66,23.275,23.77,23.275,226710000,1.66,2004-11-03,23.66
2004-11-04,23.88,23.66,23.963,23.629,178030000,0.93,2004-11-04,23.88
2004-11-05,23.542,23.864,24.0,23.499,205590000,-1.42,2004-11-05,23.542
2004-11-08,23.212,23.542,23.542,23.072,141140000,-1.4,2004-11-08,23.212
2004-11-09,23.216,23.213,23.305,23.022,280950000,0.02,2004-11-09,23.216
2004-11-10,23.455,23.223,23.479,23.223,148840000,1.03,2004-11-10,23.455
2004-11-11,23.521,23.457,23.521,23.192,168620000,0.28,2004-11-11,23.521
2004-11-12,24.035,23.524,24.035,23.524,288470000,2.19,2004-11-12,24.035
2004-11-16,23.772,24.035,24.035,23.698,157350000,-1.1,2004-11-16,23.772
2004-11-17,24.17,23.772,24.289,23.772,255050000,1.67,2004-11-17,24.17
2004-11-18,24.143,24.167,24.325,23.845,283770000,-0.11,2004-11-18,24.143
2004-11-19,24.034,24.147,24.361,23.848,271440000,-0.45,2004-11-19,24.034
2004-11-22,24.445,24.034,24.508,23.839,183530000,1.71,2004-11-22,24.445
2004-11-23,24.34,24.446,24.684,24.29,188950000,-0.43,2004-11-23,24.34
2004-11-24,24.368,24.339,24.641,24.339,167450000,0.11,2004-11-24,24.368
2004-11-25,24.867,24.372,24.872,24.372,111200000,2.04,2004-11-25,24.867
2004-11-26,24.998,24.867,25.072,24.756,875130000,0.53,2004-11-26,24.998
2004-11-29,24.855,25.0,25.084,24.653,150260000,-0.57,2004-11-29,24.855
2004-11-30,25.128,24.855,25.16,24.736,149820000,1.1,2004-11-30,25.128
2004-12-01,25.235,25.129,25.381,25.118,141350000,0.42,2004-12-01,25.235
2004-12-02,25.2,25.235,25.36,25.057,118980000,-0.14,2004-12-02,25.2
2004-12-03,25.468,25.218,25.604,25.218,162910000,1.06,2004-12-03,25.468
2004-12-06,25.633,25.474,25.709,25.43,170880000,0.65,2004-12-06,25.633
2004-12-07,24.989,25.632,25.667,24.945,319910000,-2.51,2004-12-07,24.989
2004-12-08,24.968,24.988,25.041,24.615,308290000,-0.08,2004-12-08,24.968
2004-12-09,24.526,24.97,25.053,24.452,168670000,-1.77,2004-12-09,24.526
2004-12-10,24.933,24.53,24.954,24.494,116490000,1.66,2004-12-10,24.933
2004-12-13,25.225,24.933,25.26,24.867,121150000,1.17,2004-12-13,25.225
2004-12-14,25.563,25.226,25.568,25.226,266000000,1.34,2004-12-14,25.563
2004-12-15,25.576,25.568,25.919,25.363,562470000,0.05,2004-12-15,25.576
2004-12-16,25.831,25.561,25.877,25.543,353880000,1.0,2004-12-16,25.831
2004-12-17,25.659,25.835,25.835,25.474,168820000,-0.67,2004-12-17,25.659
2004-12-20,25.537,25.661,25.772,25.456,124930000,-0.48,2004-12-20,25.537
2004-12-21,25.89,25.537,25.898,25.465,818760000,1.38,2004-12-21,25.89
2004-12-22,25.723,25.892,26.075,25.713,994960000,-0.64,2004-12-22,25.723
2004-12-23,25.878,25.719,25.971,25.618,101260000,0.6,2004-12-23,25.878
2004-12-27,25.937,25.862,26.084,25.862,760810000,0.23,2004-12-27,25.937
2004-12-28,26.117,25.937,26.145,25.919,867490000,0.69,2004-12-28,26.117
2004-12-29,26.161,26.117,26.245,26.091,123400000,0.17,2004-12-29,26.161
2004-12-30,26.196,26.171,26.27,26.108,138640000,0.13,2004-12-30,26.196
2005-01-03,25.722,26.193,26.492,25.671,115640000,-1.81,2005-01-03,25.722
2005-01-04,24.848,25.722,25.873,24.791,146140000,-3.4,2005-01-04,24.848
2005-01-05,24.692,24.859,25.001,24.523,127420000,-0.63,2005-01-05,24.692
2005-01-06,24.367,24.695,24.808,24.25,151170000,-1.32,2005-01-06,24.367
2005-01-07,24.747,24.376,24.874,24.376,104960000,1.56,2005-01-07,24.747
2005-01-10,24.292,24.747,24.825,24.086,126230000,-1.84,2005-01-10,24.292
2005-01-11,24.37,24.295,24.457,24.127,111400000,0.32,2005-01-11,24.37
2005-01-12,24.51,24.37,24.56,23.983,107120000,0.57,2005-01-12,24.51
2005-01-13,24.806,24.523,24.919,24.523,91080000,1.21,2005-01-13,24.806
2005-01-14,24.924,24.802,24.966,24.481,117140000,0.48,2005-01-14,24.924
2005-01-17,24.515,24.924,25.022,24.515,75060000,-1.64,2005-01-17,24.515
2005-01-18,24.089,24.515,24.515,24.019,179420000,-1.74,2005-01-18,24.089
2005-01-19,24.271,24.091,24.465,24.091,113110000,0.76,2005-01-19,24.271
2005-01-20,23.61,24.271,24.271,23.534,182060000,-2.72,2005-01-20,23.61
2005-01-21,23.818,23.618,24.006,23.609,97400000,0.88,2005-01-21,23.818
2005-01-24,24.198,23.819,24.302,23.813,64590000,1.59,2005-01-24,24.198
2005-01-26,24.53,24.207,24.555,24.207,95260000,1.37,2005-01-26,24.53
2005-01-27,24.03,24.529,24.529,23.869,133419999,-2.04,2005-01-27,24.03
2005-01-28,23.968,24.006,24.056,23.595,125490000,-0.26,2005-01-28,23.968
2005-01-31,24.353,23.97,24.399,23.97,74030000,1.61,2005-01-31,24.353
2005-02-01,24.149,24.392,24.506,24.073,133940000,-0.84,2005-02-01,24.149
2005-02-02,24.605,24.15,24.624,24.139,110710000,1.89,2005-02-02,24.605
2005-02-03,24.874,24.606,24.896,24.548,87130000,1.09,2005-02-03,24.874
2005-02-04,25.732,24.874,25.736,24.818,140400000,3.45,2005-02-04,25.732
2005-02-09,26.314,25.733,26.314,25.733,79780000,2.26,2005-02-09,26.314
2005-02-10,26.416,26.314,26.456,25.882,111850000,0.39,2005-02-10,26.416
2005-02-11,26.671,26.414,26.786,26.132,145810000,0.96,2005-02-11,26.671
2005-02-14,26.532,26.66,26.753,26.321,105930000,-0.52,2005-02-14,26.532
2005-02-15,26.61,26.532,26.66,26.212,115630000,0.29,2005-02-15,26.61
2005-02-16,26.384,26.611,26.683,26.312,302530000,-0.85,2005-02-16,26.384
2005-02-17,27.091,26.385,27.159,26.385,149000000,2.68,2005-02-17,27.091
2005-02-18,26.756,27.086,27.184,26.707,96450000,-1.24,2005-02-18,26.756
2005-02-21,26.853,26.73,27.094,26.698,60650000,0.36,2005-02-21,26.853
2005-02-22,26.74,26.856,27.329,26.62,182970000,-0.42,2005-02-22,26.74
2005-02-23,27.198,26.746,27.198,26.746,130550000,1.71,2005-02-23,27.198
2005-02-24,28.436,27.198,28.436,27.198,173350000,4.55,2005-02-24,28.436
2005-02-25,28.425,28.429,28.778,28.178,117640000,-0.04,2005-02-25,28.425
2005-02-28,28.139,28.423,28.555,27.799,71010000,-1.01,2005-02-28,28.139
2005-03-01,27.73,28.135,28.137,27.643,102720000,-1.45,2005-03-01,27.73
2005-03-02,28.2,27.73,28.2,27.498,82650000,1.69,2005-03-02,28.2
2005-03-03,28.668,28.204,28.766,28.204,107090000,1.66,2005-03-03,28.668
2005-03-04,29.197,28.676,29.228,28.676,228270000,1.84,2005-03-04,29.197
2005-03-07,29.455,29.464,29.584,29.183,138840000,0.88,2005-03-07,29.455
2005-03-08,29.021,29.452,29.452,28.883,152150000,-1.47,2005-03-08,29.021
2005-03-09,28.514,29.018,29.058,28.381,134410000,-1.75,2005-03-09,28.514
2005-03-10,28.567,28.511,28.682,28.049,265019999,0.19,2005-03-10,28.567
2005-03-11,28.075,28.567,28.932,28.008,180420000,-1.72,2005-03-11,28.075
2005-03-14,28.099,28.075,28.135,27.715,123750000,0.09,2005-03-14,28.099
2005-03-15,27.588,28.107,28.3,27.455,118120000,-1.82,2005-03-15,27.588
2005-03-16,27.827,27.587,27.841,27.26,128150000,0.87,2005-03-16,27.827
2005-03-17,28.086,27.824,28.162,27.319,98460000,0.93,2005-03-17,28.086
2005-03-18,27.593,28.088,28.174,27.498,132580000,-1.75,2005-03-18,27.593
2005-03-21,27.411,27.587,27.633,27.214,89750000,-0.66,2005-03-21,27.411
2005-03-22,26.618,27.419,27.844,26.48,138190000,-2.89,2005-03-22,26.618
2005-03-23,26.248,26.613,26.792,26.131,117330000,-1.39,2005-03-23,26.248
2005-03-24,26.702,26.267,26.827,26.267,77790000,1.73,2005-03-24,26.702
2005-03-28,26.257,26.705,26.705,26.224,85060000,-1.66,2005-03-28,26.257
2005-03-29,25.842,26.259,26.62,25.761,99530000,-1.58,2005-03-29,25.842
2005-03-30,26.47,25.861,26.47,25.861,102330000,2.43,2005-03-30,26.47
2005-03-31,26.611,26.471,26.768,26.259,81350000,0.53,2005-03-31,26.611
2005-04-01,26.774,26.612,27.178,26.612,99390000,0.61,2005-04-01,26.774
2005-04-04,26.407,26.77,26.77,26.204,95240000,-1.37,2005-04-04,26.407
2005-04-05,26.038,26.407,26.724,25.965,112510000,-1.39,2005-04-05,26.038
2005-04-06,25.695,26.038,26.254,25.615,102710000,-1.32,2005-04-06,25.695
2005-04-07,26.308,25.695,26.308,25.656,142810000,2.38,2005-04-07,26.308
2005-04-08,25.885,26.305,26.31,25.826,59630000,-1.61,2005-04-08,25.885
2005-04-11,25.9,25.884,25.943,25.695,55060000,0.06,2005-04-11,25.9
2005-04-12,26.206,25.9,26.324,25.611,147360000,1.18,2005-04-12,26.206
2005-04-13,26.066,26.206,26.579,26.057,290560000,-0.53,2005-04-13,26.066
2005-04-14,24.984,26.069,26.113,24.949,136640000,-4.15,2005-04-14,24.984
2005-04-15,24.656,25.0,25.115,24.575,102180000,-1.31,2005-04-15,24.656
2005-04-18,24.877,24.656,24.965,24.42,78860000,0.9,2005-04-18,24.877
2005-04-19,25.566,24.877,25.566,24.877,122090000,2.77,2005-04-19,25.566
2005-04-20,25.062,25.566,25.692,24.954,99010000,-1.97,2005-04-20,25.062
2005-04-22,24.767,25.062,25.428,24.691,92950000,-1.18,2005-04-22,24.767
2005-04-25,25.232,24.769,25.297,24.744,86270000,1.88,2005-04-25,25.232
2005-04-26,25.305,25.232,25.563,25.067,96440000,0.29,2005-04-26,25.305
2005-04-27,25.242,25.295,25.295,24.886,151300000,-0.25,2005-04-27,25.242
2005-04-28,24.44,25.238,25.238,24.423,225900000,-3.18,2005-04-28,24.44
2005-04-29,24.844,24.454,24.858,24.154,254070000,1.65,2005-04-29,24.844
2005-05-02,24.705,24.847,24.904,24.468,141190000,-0.56,2005-05-02,24.705
2005-05-03,24.716,24.711,24.926,24.548,104690000,0.04,2005-05-03,24.716
2005-05-04,25.474,24.738,25.56,24.738,121030000,3.07,2005-05-04,25.474
2005-05-05,25.436,25.478,25.697,25.225,145680000,-0.15,2005-05-05,25.436
2005-05-06,25.589,25.437,25.808,25.437,113830000,0.6,2005-05-06,25.589
2005-05-09,25.465,25.593,25.623,25.404,109880000,-0.49,2005-05-09,25.465
2005-05-10,24.763,25.467,25.53,24.636,114020000,-2.76,2005-05-10,24.763
2005-05-11,24.699,24.765,24.837,24.29,126730000,-0.26,2005-05-11,24.699
2005-05-12,24.117,24.699,24.923,23.985,124490000,-2.35,2005-05-12,24.117
2005-05-13,23.887,24.115,24.26,23.68,144510000,-0.95,2005-05-13,23.887
2005-05-16,24.379,23.883,24.381,23.765,98370000,2.06,2005-05-16,24.379
2005-05-17,24.413,24.362,24.513,24.024,73140000,0.14,2005-05-17,24.413
2005-05-18,24.898,24.41,24.967,24.41,111180000,1.99,2005-05-18,24.898
2005-05-19,24.829,24.882,24.882,24.53,80970000,-0.28,2005-05-19,24.829
2005-05-20,24.522,24.827,24.836,24.494,55830000,-1.23,2005-05-20,24.522
2005-05-23,24.215,24.525,24.586,24.208,72220000,-1.25,2005-05-23,24.215
2005-05-24,24.545,24.215,24.583,24.012,131759999,1.36,2005-05-24,24.545
2005-05-25,24.478,24.541,24.682,24.345,98210000,-0.27,2005-05-25,24.478
2005-05-27,25.255,24.48,25.27,24.48,110950000,3.17,2005-05-27,25.255
2005-05-30,25.424,25.248,25.616,25.215,50570000,0.67,2005-05-30,25.424
2005-05-31,25.207,25.426,25.633,25.154,115390000,-0.85,2005-05-31,25.207
2005-06-01,25.949,25.209,25.993,25.209,155220000,2.94,2005-06-01,25.949
2005-06-02,26.64,25.95,26.755,25.93,199890000,2.66,2005-06-02,26.64
2005-06-03,26.366,26.642,26.692,26.145,140710000,-1.03,2005-06-03,26.366
2005-06-06,25.556,26.363,26.363,25.217,126940000,-3.07,2005-06-06,25.556
2005-06-07,25.026,25.556,25.556,24.933,140640000,-2.07,2005-06-07,25.026
2005-06-08,24.702,25.026,25.423,24.645,103160000,-1.3,2005-06-08,24.702
2005-06-09,24.484,24.702,24.702,24.224,134460000,-0.88,2005-06-09,24.484
2005-06-10,24.951,24.484,25.049,24.484,71080000,1.91,2005-06-10,24.951
2005-06-13,24.902,24.955,25.309,24.846,78260000,-0.2,2005-06-13,24.902
2005-06-14,25.744,24.898,25.789,24.33,240230000,3.38,2005-06-14,25.744
2005-06-15,25.481,25.744,25.744,24.916,172370000,-1.02,2005-06-15,25.481
2005-06-16,25.751,25.479,25.895,25.479,112950000,1.06,2005-06-16,25.751
2005-06-17,26.093,25.752,26.267,25.752,151340000,1.33,2005-06-17,26.093
2005-06-20,26.046,26.093,26.142,25.764,74120000,-0.18,2005-06-20,26.046
2005-06-21,25.722,26.046,26.13,25.578,113730000,-1.24,2005-06-21,25.722
2005-06-22,25.678,25.73,25.755,25.324,82460000,-0.17,2005-06-22,25.678
2005-06-23,24.816,25.678,25.704,24.816,150380000,-3.36,2005-06-23,24.816
2005-06-24,24.917,24.811,25.011,24.725,57690000,0.41,2005-06-24,24.917
2005-06-27,25.226,24.917,25.306,24.64,60290000,1.24,2005-06-27,25.226
2005-06-28,25.261,25.226,25.454,25.098,71920000,0.14,2005-06-28,25.261
2005-06-29,25.126,25.267,25.451,25.031,53120000,-0.53,2005-06-29,25.126
2005-06-30,25.051,25.132,25.279,25.051,70920000,-0.3,2005-06-30,25.051
2005-07-01,25.311,25.051,25.409,25.047,51030000,1.04,2005-07-01,25.311
2005-07-04,25.045,25.314,25.314,24.899,28090000,-1.05,2005-07-04,25.045
2005-07-05,24.675,25.042,25.059,24.526,154510000,-1.48,2005-07-05,24.675
2005-07-06,24.517,24.677,24.677,24.267,135930000,-0.64,2005-07-06,24.517
2005-07-07,24.45,24.513,24.603,24.192,103320000,-0.27,2005-07-07,24.45
2005-07-08,24.423,24.452,24.657,24.287,142730000,-0.11,2005-07-08,24.423
2005-07-11,25.016,24.425,25.032,24.425,100420000,2.43,2005-07-11,25.016
2005-07-12,25.536,25.027,25.576,24.932,94910000,2.08,2005-07-12,25.536
2005-07-13,25.856,25.557,26.043,25.557,107280000,1.25,2005-07-13,25.856
2005-07-14,25.92,25.859,26.142,25.725,113350000,0.25,2005-07-14,25.92
2005-07-15,25.222,25.916,25.916,25.222,72880000,-2.69,2005-07-15,25.222
2005-07-18,25.321,25.222,25.412,24.916,52170000,0.39,2005-07-18,25.321
2005-07-19,25.271,25.312,25.312,24.96,119270000,-0.2,2005-07-19,25.271
